,Product ID,Review ID,Company,Review,Stars,Overall Review
1433,168,1,Itel,Bht acha mobial light weight beautiful look ky sath bht achy Features Thank you bro,5,Positive
1434,168,2,Itel,It’s beautiful And good for the price Fast delivery Box was sealed Mobile is brand new as discribed,5,Positive
1435,168,3,Itel,"Mash Allah, Original product hai , bohat fast delivery thi mane Socha b ni tha itni jaldi Ajay ga. Seller bohat responsive hai and highly recommend by my side.",5,Positive
1436,168,4,Itel,Jazak Allah. Highly recommended. Delivery on time. Product is perfect. Satisfied 💕,5,Neutral
1437,168,5,Itel,Honest seller and good communication skills..Product is as same as shown in pic and descriptions..Highly recommend to buy from this seller..,5,Positive
1438,168,6,Itel,best mobile in itel series,5,Negative
1439,168,7,Itel,It’s beautiful And good for the price Fast delivery Box was sealed Mobile is brand new as discribed,5,Positive
1440,168,8,Itel,I have received my mobile timely good response mashallah I agree with seller.,5,Positive
1441,168,9,Itel,very fast delivery. within 40 hour I have got the device,5,Positive
1442,168,10,Itel,Good,5,Neutral
1443,168,11,Itel,"specker phone not very clear, Baki zabardast hy",5,Positive
1444,168,12,Itel,very timely delivery awesome mobile. very honest seller thanks,5,Positive
1445,168,13,Itel,Thanks Daraz 👍 Highly recommended,5,Neutral
1446,168,14,Itel,Excellent Service. Fantastic Mobile.,5,Positive
1447,168,15,Itel,Bought two of these,5,Positive
1448,169,1,Redmi,bahot Acha mobile hai lekin bahot late service hai bahot Baki sab ok hai,5,Positive
1449,169,2,Redmi,The seller was good and so cooperative he sent me a seal pack phone The quality of the phone is 10/10. I will shop again. thanks,5,Negative
1450,169,3,Redmi,Product bilkul thk hai or bht achi hai baki main ny activation date wagaira abi check ni ki k pehky use huwa hai ya ni wo check kr k review update krun ga.,5,Positive
1451,169,4,Redmi,Device was genuine and brand new. fully satisfied. Seller is very friendly.,5,Positive
1452,169,5,Redmi,"Response was good, product was as committed. Delivery time is excellent. 5 stars for the dealer 👍",5,Positive
1453,169,6,Redmi,"Delievery Very Fast, Mobile boht acha hai same as shown 💯 percent Satisfied",5,Positive
1454,169,7,Redmi,jo order kia tha wohi.mila amazing fast delivery,5,Positive
1455,169,8,Redmi,Thanks brother for genuine product and original packed mobile also for fastest delivery,5,Positive
1456,169,9,Redmi,best mobile best packing time deliver cooperative seller,5,Positive
1457,169,10,Redmi,really good quality 👍,5,Positive
1458,169,11,Redmi,Thanks for fast delivery,5,Positive
1459,169,12,Redmi,ok,5,Positive
1460,170,1,Samsung,Thanks saller and Daraz,5,Positive
1461,170,2,Samsung,Quick delivery. Original mobile and working perfectly fine,5,Positive
1462,170,3,Samsung,Thanks saller and Daraz,5,Positive
1463,170,4,Samsung,Quick delivery. Original mobile and working perfectly fine,5,Positive
1464,170,5,Samsung,Thanks saller and Daraz,5,Positive
1465,170,6,Samsung,Quick delivery. Original mobile and working perfectly fine,5,Positive
1466,170,7,Samsung,Thanks saller and Daraz,5,Neutral
1467,170,8,Samsung,Quick delivery. Original mobile and working perfectly fine,5,Positive
1468,170,9,Samsung,Thanks saller and Daraz,5,Neutral
1469,170,10,Samsung,Quick delivery. Original mobile and working perfectly fine,5,Positive
1470,171,1,Samsung,"Excellent quality and service. Amongst accessories, only cable is present without charger in the pack. thanks daraz",5,Neutral
1471,171,2,Samsung,received on time 👍,5,Positive
1472,171,3,Samsung,"Excellent quality and service. Amongst accessories, only cable is present without charger in the pack. thanks daraz",5,Neutral
1473,171,4,Samsung,received on time 👍,5,Positive
1474,171,5,Samsung,"Excellent quality and service. Amongst accessories, only cable is present without charger in the pack. thanks daraz",5,Neutral
1475,171,6,Samsung,received on time 👍,4,Positive
1476,171,7,Samsung,"Excellent quality and service. Amongst accessories, only cable is present without charger in the pack. thanks daraz",4,Positive
1477,171,8,Samsung,received on time 👍,4,Positive
1478,171,9,Samsung,"Excellent quality and service. Amongst accessories, only cable is present without charger in the pack. thanks daraz",4,Positive
1479,171,10,Samsung,received on time 👍,4,Positive
1480,174,1,ZTE,great service,4,Positive
1481,174,2,ZTE,great service,4,Positive
1482,174,3,ZTE,great service,4,Positive
1483,174,4,ZTE,great service,4,Positive
1484,174,5,ZTE,great service,4,Positive
1485,174,6,ZTE,great service,5,Positive
1486,174,7,ZTE,great service,4,Positive
1487,174,8,ZTE,great service,5,Positive
1488,174,9,ZTE,great service,5,Positive
1489,174,10,ZTE,great service,5,Positive
1490,175,1,Samsung,very good I like it very much,5,Positive
1491,175,2,Samsung,I got cell phone in the original condition .delivery was v delayed. good experience. thank you daraz,5,Positive
1492,176,1,Infinix,Allhumdulliah satisfied.,5,Positive
1493,176,2,Infinix,Allhumdulliah satisfied.,5,Positive
1494,176,3,Infinix,Allhumdulliah satisfied.,5,Positive
1495,176,4,Infinix,Allhumdulliah satisfied.,5,Positive
1496,176,5,Infinix,Allhumdulliah satisfied.,5,Positive
1497,177,1,vivo,This is very very good quality Amazing Every Colour 80watt fast charger,5,Positive
1498,177,2,vivo,Thank You Daraz And Thanks Vivo Such A Wonderfull Mobile,5,Positive
1499,177,3,vivo,v. Good sound and picture quality having great charging capacity and long time battery 🔋. Really good. I just want to suggest the vivo to add handsfree in accessories.,5,Positive
1500,177,4,vivo,"nice product, fine packing",5,Positive
1501,177,5,vivo,amazing phone. excellent look and camera results...,5,Positive
1502,177,6,vivo,Nice product same as shown in picture,5,Positive
1503,177,7,vivo,excellent product with proper packing,5,Positive
1504,177,8,vivo,product with excellent packing.,5,Positive
1505,177,9,vivo,Thank You Daraz And Thanks Vivo Such A Wonderfull Mobile,4,Positive
1506,177,10,vivo,Best seller and genuine product was delivered. Color combination is fantastic. Thanks,4,Positive
1507,177,11,vivo,Awsome packing timely delivery thanksVivo thanks daraz,5,Positive
1508,177,12,vivo,like this item,5,Positive
1509,177,13,vivo,Beautiful set,4,Positive
1510,177,14,vivo,"Everything is good but price is little bit high then market price, nearly 6000 expensive then market price, I want my 6000 back, please cooperate with me",5,Positive
1511,177,15,vivo,same as post thanks daraz or vivo mall delivery times ok,5,Positive
1512,178,1,Redmi,received a product with good packing.. seller response was good and friendly.. I also appreciate daraz for such a nice policy of installments.. keep up the good work,5,Neutral
1513,178,2,Redmi,product was good but you need to work on communication other wise it's fine,5,Positive
1514,178,3,Redmi,I am satisfied customer,5,Positive
1515,179,1,Xiaomi,original product love it 😍😍 aik achi price mein set mil gya hai pin peak set aur seller bht acha hai. thumb up 👍👍,5,Positive
1516,179,2,Xiaomi,received as described thank you so much,5,Positive
1517,179,3,Xiaomi,"Received my phone next day, Seller & delivery service is very quick",5,Neutral
1518,179,4,Xiaomi,"Kafi acha fone ha, Thank You seller and daraz",4,Positive
1519,179,5,Xiaomi,"Kafi acha fone ha, Thank You seller and daraz",1,Negative
1520,179,6,Xiaomi,"Kafi acha fone ha, Thank You seller and daraz",5,Neutral
1521,179,7,Xiaomi,"Kafi acha fone ha, Thank You seller and daraz",1,Negative
1522,180,1,Vivo,i received my parsel and i am much more satified with seller and daraz products 🥰,5,Positive
1523,181,1,Tecno,best mobile in this range,5,Neutral
1524,181,2,Tecno,Mobile was repacked. Order black mobile and got blue. That's not good.,5,Neutral
1525,181,3,Tecno,"Lajawab seller, bakamal daraz",5,Positive
1526,181,4,Tecno,Mobile was repacked. Order black mobile and got blue. That's not good.,5,Neutral
1527,182,1,Vgotel,mobile tu bhut acha ha magr angh oh rha ha bhut mna return bhi kiya tha un nho na return wapas ni liya reject kr diya bhut hi afsoos ki baat ha pahly pata hota tu kabhi bhool ka na mangwata afsooos,5,Neutral
1528,182,2,Vgotel,bohat zabardast he overall ma Sha Allah,5,Positive
1529,182,3,Vgotel,bohat zabatdast he,5,Neutral
1530,182,4,Vgotel,mobile tu bhut acha ha magr angh oh rha ha bhut mna return bhi kiya tha un nho na return wapas ni liya reject kr diya bhut hi afsoos ki baat ha pahly pata hota tu kabhi bhool ka na mangwata afsooos,5,Neutral
1531,182,5,Vgotel,bohat zabardast he overall ma Sha Allah,5,Positive
1532,182,6,Vgotel,bohat zabatdast he,5,Neutral
1533,182,7,Vgotel,mobile tu bhut acha ha magr angh oh rha ha bhut mna return bhi kiya tha un nho na return wapas ni liya reject kr diya bhut hi afsoos ki baat ha pahly pata hota tu kabhi bhool ka na mangwata afsooos,5,Neutral
1534,182,8,Vgotel,bohat zabardast he overall ma Sha Allah,5,Positive
1535,182,9,Vgotel,bohat zabatdast he,5,Neutral
1536,182,10,Vgotel,mobile tu bhut acha ha magr angh oh rha ha bhut mna return bhi kiya tha un nho na return wapas ni liya reject kr diya bhut hi afsoos ki baat ha pahly pata hota tu kabhi bhool ka na mangwata afsooos,5,Neutral
1537,182,11,Vgotel,bohat zabardast he overall ma Sha Allah,5,Positive
1538,182,12,Vgotel,bohat zabatdast he,5,Positive
1539,182,13,Vgotel,mobile tu bhut acha ha magr angh oh rha ha bhut mna return bhi kiya tha un nho na return wapas ni liya reject kr diya bhut hi afsoos ki baat ha pahly pata hota tu kabhi bhool ka na mangwata afsooos,5,Neutral
1540,182,14,Vgotel,bohat zabardast he overall ma Sha Allah,5,Positive
1541,182,15,Vgotel,bohat zabatdast he,5,Positive
1542,183,1,Redmi,boht acha experience rha original Mobile,5,Positive
1543,183,2,Redmi,very fast delivery and all good thanks,5,Positive
1544,183,3,Redmi,bohat acha mobile hai.,5,Positive
1545,183,4,Redmi,Good experience,5,Positive
1546,183,5,Redmi,Nice Mobile,5,Positive
1547,183,6,Redmi,Good experience,5,Positive
1548,183,7,Redmi,Nice Mobile,5,Positive
1549,183,8,Redmi,Good experience,5,Neutral
1550,183,9,Redmi,Nice Mobile,5,Positive
1551,183,10,Redmi,Good experience,5,Positive
1552,183,11,Redmi,Nice Mobile,5,Neutral
1553,184,1,SparX,فون زیادہ سلم اور سمارٹ نہیں ہے وزن بھی زیادہ ہے ۔لیکن اس قیمت میں بہت اچھا فون ۔ڈیلر کی مجموعی سروس لاجواب تھی ۔صرف دو دن میں فون ہمارے ہاتھ میں تھا اور safe sound,5,Positive
1554,184,2,SparX,zabardst mobile h. Time se pehly rcv hogaya h itni price mein bohat acha mobile h,5,Positive
1555,184,3,SparX,Itni price meine boht hi acha phone ha thank you draz,5,Positive
1556,184,4,SparX,good service very quick and mobile also very good thanks to mobile in and daraz ..,5,Neutral
1557,184,5,SparX,zabardst mobile h. Time se pehly rcv hogaya h itni price mein bohat acha mobile h,1,Negative
1558,184,6,SparX,Thanks for the surprizing quality and in time delivery. recommended for others,5,Positive
1559,184,7,SparX,Itni price meine boht hi acha phone ha thank you draz,5,Positive
1560,184,8,SparX,thanks for quick services and quality product. jazakallah.,5,Positive
1561,184,9,SparX,buhat acha mobile h .,5,Positive
1562,184,10,SparX,Wifi connecting issue and heating problem at the time of charging. overpriced also !!!,5,Positive
1563,185,1,Xiaomi,Amazing and ship before time,5,Positive
1564,185,2,Xiaomi,Amazing and ship before time,5,Positive
1565,185,3,Xiaomi,Amazing and ship before time,5,Positive
1566,185,4,Xiaomi,Amazing and ship before time,5,Positive
1567,185,5,Xiaomi,Amazing and ship before time,5,Positive
1568,186,1,Tecno,Satisfied!!! Original product & arrived on time.,5,Positive
1569,186,2,Tecno,everything is perfect full packet set and have a warranty as well,5,Positive
1570,186,3,Tecno,Satisfied!!! Original product & arrived on time.,5,Positive
1571,186,4,Tecno,everything is perfect full packet set and have a warranty as well,5,Positive
